,Gen,Pair,Release,HcondE,HcondN,MI_EN,MI_NE,TE_EN,TE_NE,TE_star_EN,TE_star_NE,TE_star2_EN,TE_star2_NE,HcondEN,HcondNE,HcondEN2,HcondNE2
25,2.0,3.0,9.0,0.9515306194422579,0.9237676837307804,0.0698448604143993,0.07868331689781383,0.03947450713514322,0.0527967107507048,0.03155258880765688,0.04126104454086432,0.021932552434882346,0.02977345834788192,0.9312319095101453,0.902125556578331,0.8865869920990046,0.8736918776651565
26,2.0,3.0,10.0,0.778046148153874,0.7450507489334224,0.024340896078922647,0.027238788489562626,0.023246894340060997,0.0340023262231921,0.026172842681810415,0.04066771416860382,0.025041246817639085,0.03090980548918809,0.764855129390241,0.7318695168599301,0.7057094637730139,0.6715785735826407
27,2.0,3.0,12.0,0.8680914703929863,0.9113684425805167,0.009137476905600295,0.00250858689412059,0.006268534010934523,0.00042263643833728715,0.005791772851833965,7.092973080080611e-05,0.007880003754856535,0.0029752731819225886,0.8662424890968703,0.9068146677212219,0.8229440596117561,0.8560820177280006
28,2.0,4.0,8.0,0.8841449489626985,0.9239066521452581,0.0773105990424201,0.05706157806406198,0.045047701790879024,0.023546575513542223,0.028969439611186143,0.01542628279594771,0.023350135610408884,0.007479372475630797,0.8656752940357513,0.8977145939479052,0.8056749215123564,0.867536484664106
29,2.0,4.0,9.0,0.9085989337208797,0.9286978535984087,0.04408120117102032,0.04049239111526326,0.02442477069989102,0.01951194300785075,0.014716037211959687,0.012382255578117896,0.01001046893389157,0.00892218376909737,0.8866688713632631,0.8990988396094011,0.8233377542561726,0.8426433373430382
30,2.0,4.0,10.0,0.8761998086771146,0.8980318773450636,0.04454307329872509,0.03192213292413193,0.020518928412149418,0.010175240583783607,0.011492759488406001,0.005170990222873595,0.008768515946339761,0.004269606283388683,0.8570793224614315,0.8737029419789515,0.7989840660622405,0.8148195478583853
31,2.0,4.0,11.0,0.8279833442687761,0.8737556670915425,0.12239506858843208,0.09199111019174078,0.058296749881582954,0.02857572102191841,0.03325390861708355,0.01686643829322909,0.02632504164818661,0.0102245417213922,0.8053811157821931,0.8335116215580081,0.7643970621757017,0.7971940362807151
32,2.0,4.0,12.0,0.8639592294755372,0.8414273894208846,0.14001275923369283,0.15020752357242384,0.05738878284421456,0.07033269251257401,0.0394478803861249,0.053972707756720695,0.025876910264401864,0.040441777613647645,0.8362076272117203,0.8039931766802515,0.800638136988574,0.77031188699039
33,2.0,5.0,1.0,0.8853278154375064,0.869862916398177,0.07747246190833579,0.07220511361180826,0.03371464518356104,0.03276377847504319,0.022875044528468447,0.01827071218683729,0.017102347523236805,0.014846357182125125,0.8598417826195934,0.8481835896080532,0.8343009323967023,0.8226178989604973
34,2.0,5.0,2.0,0.9269813405381533,0.920686972781781,0.04291315708824461,0.052213678320319756,0.01995574504070574,0.02986624293364093,0.01171903014679243,0.018626457995703838,0.008482652054426332,0.015658658639932987,0.8972626158908033,0.8940159447396971,0.8570292204831595,0.8590033740221532
35,2.0,5.0,5.0,0.8758504814741672,0.8682394221118113,0.02875693882848873,0.03374343556245507,0.010634340734678727,0.017716733515360295,0.004870599681060739,0.009511935681292272,0.00391874160038741,0.007110175549827069,0.8602032332099463,0.8566296623469492,0.7896802355622681,0.8074785095230728
36,2.0,5.0,8.0,0.9380058375314273,0.9348780079665584,0.04906544968194315,0.0628531131690786,0.02434976901319086,0.03571139693217251,0.016055086233921045,0.026597649017160663,0.01049156453102773,0.022097533141184122,0.9093499371467109,0.9137343734519039,0.8795961729645398,0.8701473136333657
37,2.0,5.0,9.0,0.9757949430180581,0.9745967761473617,0.03761245927457235,0.03547139478156813,0.027347361409512994,0.027262614482154834,0.02333483729389263,0.021119134899912684,0.016830077314955005,0.015056710909868265,0.9366854714395421,0.9556750680238515,0.9019548184105273,0.9161297444995862
38,2.0,5.0,10.0,0.9398453022079133,0.932385073171877,0.05653359003388192,0.0865689113379593,0.029581793733139072,0.055560504989252024,0.020801890659317035,0.04249575539617467,0.01574307739669578,0.03224228553230146,0.9009452309027663,0.9067348916148585,0.8637597915262143,0.87348915235123
39,2.0,5.0,11.0,0.8978619175728667,0.8985961424476949,0.07387766069662582,0.10534860210185037,0.03328306094158773,0.057890830667075566,0.024787417181305837,0.038573491182392505,0.016182360099882054,0.029705768883522055,0.8425669502738593,0.885347806825584,0.800227732013898,0.8512126173842294
40,2.0,5.0,12.0,0.9302281452187458,0.9492059573896736,0.06325037058709615,0.06962817832001944,0.03693885517866469,0.03796954293999977,0.030217178236520592,0.028778490955923886,0.021259172140612126,0.025792972117071766,0.9000646584309702,0.9346514802870378,0.8824777611867081,0.9018598829082305
41,2.0,6.0,3.0,0.8783828236030389,0.9380428330751335,0.04940191096355395,0.04897558158817272,0.03150071032634516,0.02576900850046071,0.0211460145153044,0.01774997213194851,0.01574852825846529,0.013735482403976373,0.8558487168579139,0.9180282268004998,0.8046299812699118,0.8746947328324279
42,2.0,6.0,4.0,0.9811006529544868,0.9296043864603349,0.019905297699517988,0.02485852439325531,0.01087987884441377,0.019266695501321873,0.012336070626710605,0.012863346449621726,0.009180394573300443,0.011723395738552966,0.9611667934033097,0.9207894437970299,0.9133188846967251,0.8614197644857371
43,2.0,6.0,5.0,0.9513240982892908,0.8652019542878197,0.015138695113586564,0.020205650769039796,0.005142618321271719,0.012475214404531476,0.005591410820471321,0.007085119802675344,0.003998996147923428,0.005942150866911078,0.9354551414697208,0.8641756433645154,0.8804674432018631,0.8099796658300029
44,2.0,6.0,6.0,0.8997938142671629,0.8991033289485773,0.0794971548860739,0.07361169756140051,0.03874123065287205,0.03421739795104051,0.02619324897915476,0.0225814653667209,0.021057978707770708,0.015996101651165162,0.8728058662698435,0.8629212811273748,0.8318671666274082,0.8198217006939506
45,2.0,6.0,7.0,0.9765682049821753,0.928332026161747,0.01768772032225474,0.02615661595497043,0.008204757658205608,0.019093934480488572,0.0066633377442903985,0.015500434518808781,0.0032477002297408575,0.012165827461050327,0.9665836912947334,0.9155166525831588,0.9115042195816594,0.865889387344327
46,2.0,6.0,8.0,0.9555725903188156,0.883970817130575,0.00046634760144925735,0.0007336844841339119,0.0012089528838883368,0.0008589283848934315,0.0013394769084302816,0.0009690980745196143,0.0026138147882441842,0.0006881496212871596,0.9549265119878039,0.8839635085151727,0.9086061044526312,0.8148075251982707
47,2.0,6.0,9.0,0.9253651356099699,0.9056465065006385,0.07055544529849822,0.0556123613576851,0.03856266078261128,0.0289860979469847,0.027566991402148577,0.018290343628624584,0.019903375079318497,0.010475611828957287,0.8914163797074339,0.872236107951057,0.8476512590709997,0.8314836901824605
48,2.0,6.0,10.0,0.9044839060346281,0.9352914496505331,0.06660137215982331,0.0643227364593173,0.03986934756192895,0.03235007325194905,0.025751774341939537,0.0240807220706567,0.019428444631659936,0.013498449284668368,0.881473867688854,0.9005265288886237,0.818625494617832,0.8370417499853504
49,2.0,6.0,11.0,0.9422659448294526,0.8803827378554553,0.0065058017441606,0.003042261481684516,0.004046672111684746,0.0018908695297470413,0.002746448268228896,0.001874596013108576,0.003633429557703849,0.0019881652095303792,0.9403966202449658,0.8771163617053426,0.8982795086686037,0.832078111609603
50,2.0,6.0,12.0,0.9691247647184781,0.9532672498979686,0.024374335698167382,0.016477267355265557,0.015359138262331706,0.009394658302457337,0.010353294535115243,0.006994380016658752,0.009374177601274791,0.0049395377042871225,0.9593795256068565,0.9324688685527369,0.9021373284316261,0.8879950889212602
51,2.0,7.0,3.0,0.9017908917572652,0.8731372654270144,0.008163006084755287,0.011564007279723842,0.003837711680232836,0.0057751482463215265,0.003945135687878132,0.0020707605998939727,0.0024859726425976447,0.002049368454460243,0.8925167529772136,0.867558886232562,0.8385369366329565,0.8066330207384134
52,2.0,7.0,4.0,0.962246746343457,0.9837049713913448,0.017833404421331966,0.013319090641966458,0.014123209427577388,0.007932843027159686,0.010010782049854505,0.0063926194176628925,0.0071623506062916675,0.006990749120353801,0.950691016157756,0.9712665265897344,0.8952862425978356,0.9187772518583928
53,2.0,7.0,5.0,0.9087302162568158,0.9785547632863923,0.048677245247137346,0.03626174879123756,0.038339758014166,0.01889147528756463,0.02472866229410453,0.018037869512090854,0.02034560241809391,0.010688085496747046,0.8992693440031934,0.9548508089312926,0.8506748751644713,0.9374312986852038
54,2.0,7.0,6.0,0.906383643561711,0.9233700193328663,0.06836374515973143,0.07040671638182183,0.03803226045141206,0.03691263494246999,0.02438282146889792,0.02706804714554245,0.015637264827767616,0.018618119526764954,0.8794474346578307,0.8922881466206327,0.8262045453758975,0.8309836894638378
55,2.0,7.0,7.0,0.8768864949434735,0.8645517815885458,0.11691396986930824,0.08226182302960527,0.05409061949691596,0.03157214260700769,0.03461631175528268,0.020739727275969067,0.027879458049477,0.011991025520474707,0.8576611688379658,0.8245241081999652,0.8125824155273706,0.7731922622441294
56,2.0,7.0,8.0,0.8797837413777114,0.897124041502911,0.08470167114123828,0.07883841263691949,0.042076630661773695,0.03483073562212757,0.027179464412776966,0.022133118236587368,0.020546202790664214,0.015925830704600852,0.8541794063912702,0.8709573231845584,0.8204370183547778,0.8195085777288802
57,2.0,7.0,9.0,0.9476336874647622,0.9319671594025856,0.0695812095415631,0.03974449438355632,0.045013732978966825,0.022690209331758027,0.03520414033267638,0.01726229164494919,0.027645424537870333,0.008289155347490418,0.9279222587590055,0.9062934732973007,0.8803892287866861,0.8506454966208103
58,2.0,7.0,10.0,0.9107205861788024,0.9243629239926456,0.07793336953172258,0.052348950746639034,0.04710360997794405,0.02435737406074101,0.027124398222896584,0.016222100381284132,0.020621420163760007,0.008494246065398947,0.8935865501421034,0.8766900053470663,0.8345365910608615,0.8357441142056574
59,2.0,7.0,11.0,0.8517307718010132,0.9029467316665092,0.1081399062474675,0.06646830136557269,0.05853415154642527,0.019439603279282958,0.03277804533477635,0.015302643399503157,0.02755199903017269,0.010085306915381231,0.8446363822443241,0.858707332656619,0.809466368441309,0.8153337400483309
60,2.0,7.0,12.0,0.8574356725020138,0.8532341644555749,0.12298374917356192,0.07323000714748251,0.05239223571406404,0.01947980395573712,0.026980573253764906,0.011882501256038402,0.025349804835621548,0.008131884084284557,0.8453905563606847,0.7952297761627363,0.8109790857927486,0.7609032667764595
61,2.0,8.0,3.0,0.8908832608901869,0.8751268481099539,0.030238290828558556,0.026203878741862363,0.012998175321234706,0.010914700239684105,0.008180675789226655,0.006253317604918429,0.0062357078215748984,0.007410969636487241,0.8796056409540243,0.8680315551630005,0.825136145205573,0.822711611986132
62,2.0,8.0,4.0,0.9610045932662348,0.9238472883025922,0.02762999483653461,0.011897062957341387,0.016375197122380225,0.007335213012855668,0.011825485875804453,0.005382296837736611,0.010845660306205485,0.0032877323363189603,0.9570657013569326,0.9041485422541959,0.9020069693538377,0.8545044706379143
63,2.0,8.0,5.0,0.8149930197374455,0.8231544739401884,0.06442076061664892,0.08145186035580121,0.02089580147001313,0.032236713757254565,0.01637585783411577,0.020632516531041922,0.01238183615363564,0.01809749691543816,0.8006113472779213,0.8177601141776862,0.7686538421967533,0.7904341309684435
64,2.0,8.0,6.0,0.9032699779889743,0.9150220484031839,0.0771340961631779,0.058044659278827515,0.044796087722926314,0.028140238999768474,0.02775886502983571,0.02233298975360487,0.02140911411701074,0.010133995456581335,0.8867043625090905,0.8755766122027335,0.8105073363301796,0.8309068266442017
65,2.0,8.0,7.0,0.9138237492430674,0.9297198958706053,0.05058162025153634,0.054311071821986356,0.02609969235057119,0.026012312618691746,0.01714035747815057,0.01811543754228273,0.013196683547378463,0.013295187508663542,0.8963022965307994,0.9022371575280226,0.8348688788492016,0.8753865625109256
66,2.0,8.0,8.0,0.8931592141122084,0.8777705181966065,0.050370964235610716,0.03363535043599386,0.02664912149770693,0.014799316355653458,0.014886604801576553,0.009356196773465442,0.016777917229821693,0.006864603707541939,0.8844610065556604,0.8536546319970346,0.8327086116400815,0.8172918301939611
67,2.0,8.0,9.0,0.9127689066132159,0.9042785247820866,0.05681471714452857,0.07779954312853654,0.0252466775073259,0.04222392590318891,0.020556413426963793,0.023391071428611188,0.012545739184119942,0.019600866022937424,0.8618498629084757,0.8929568236253491,0.8298312590121273,0.8455259088089733
68,2.0,8.0,10.0,0.9213347944595047,0.8973619531597026,0.08545465340749403,0.07150483360300774,0.04113711306487322,0.034972209472005744,0.031390865091296405,0.022473096306392826,0.022816667797753265,0.017482531287801084,0.897392971154086,0.8770664127662013,0.8586387026132272,0.8345885239813482
69,2.0,8.0,12.0,0.8952924886287572,0.8896312911312444,0.08273046290355301,0.09956799401695138,0.03596462664073119,0.04931274976103617,0.0269812449684399,0.03391197714338112,0.01930629912057258,0.027929472000233435,0.8678266312120608,0.8706654414960031,0.8281427533466168,0.8434801013238657
70,2.0,9.0,1.0,0.874444336461202,0.8718848740177796,3.736775928064873e-05,0.00011278331869357672,0.0009038597555528494,0.00047419005599769193,0.0009189498705710619,0.0006159651812938094,0.0019930270703376607,0.002175144816160657,0.8741260829951141,0.87162134453483,0.8300386500278316,0.8293438531740098
71,2.0,9.0,2.0,0.9425936525936509,0.929220313830976,0.050218543074614486,0.036148415988296545,0.029322357404220734,0.02012197470845778,0.02169018115670429,0.012321419940788392,0.016732357524321007,0.007951324911019686,0.9247050806283696,0.9110869006036106,0.8867276318208885,0.8674868129960789
72,2.0,9.0,3.0,0.8474301163611977,0.8982251284840237,0.0019322530555012651,0.0019322530555012651,0.0007472860203550091,0.0010142287041572384,0.0010255594004275892,0.0008369445814899734,0.0015892502726528868,0.002622057159588298,0.8438791561219305,0.8973680241615567,0.799742942390397,0.8373987151079398
73,2.0,9.0,4.0,0.9806551815093159,0.952581359820184,0.007154789767504166,0.006116378287757129,0.0037995825699816965,0.003958722435521311,0.0028952352376498958,0.004407380420297091,0.0028168306966707135,0.004500308358772465,0.9761835253588529,0.944163179021257,0.9308550870959706,0.9019187135551228
74,2.0,9.0,5.0,0.872766187636499,0.8576024465094507,0.03868219362114278,0.032194585622593364,0.017020871897010625,0.01360690127485542,0.011867275525381693,0.008104174468160696,0.008205940557227898,0.006464266168711763,0.859415795447541,0.8495094953802922,0.817826727770071,0.7944253497990323
75,2.0,9.0,6.0,0.8830971713202211,0.9511491239375309,0.007156290055075898,0.005193196083007612,0.005259789857774866,0.0022914837267407062,0.002933662973660045,0.0023281728534394475,0.004456641180778043,0.0019834828327769394,0.8811203991103942,0.9461417802175451,0.8142098810720624,0.8912842392645959
76,2.0,9.0,7.0,0.9184415926044804,0.9114729576798241,0.0019463929711822647,0.0003783626438917942,0.001465038825192,0.0001123285132786922,0.002001465022315241,0.0001998389653685706,0.0033015473583333232,0.0008901575479431934,0.9183645098304118,0.9098057683730107,0.8712485592415069,0.839983860644784
77,2.0,9.0,8.0,0.8755383497184922,0.8866159439527863,0.010405292212772643,0.006796307370446897,0.005699100658582923,0.0021004769152006553,0.0031928299761356804,0.0027240056961637116,0.003125202977906305,0.001844551838187769,0.8740808702775413,0.8801853309231444,0.8310067370847376,0.8433950466231104
78,2.0,9.0,9.0,0.9159205523396015,0.9385146364470012,0.05910912126588874,0.057267561402158274,0.03448636589391296,0.02939276169536531,0.01996032367046663,0.021853007845500816,0.014837497061488847,0.015818984680250114,0.89956659100101,0.9011850237207595,0.8679885055416832,0.866106284620241
79,2.0,9.0,10.0,0.896693712491541,0.9021341557918141,0.08065498369245905,0.07574029400699711,0.039893058487941335,0.035161672032322455,0.0291490047478149,0.025906284542485114,0.022491190042717157,0.021189723090739854,0.8798911208036126,0.8772637129933503,0.8572598743686597,0.8344272199802338
80,2.0,9.0,11.0,0.8777662899781733,0.8676847424168226,0.06910226940340736,0.07962055178953809,0.027051366260640197,0.03599356269726117,0.015911337573179196,0.02059928455170601,0.012171509304191197,0.01621818395131891,0.849257099789706,0.8465090227781749,0.8230963313683839,0.8184684844132031
81,2.0,9.0,12.0,0.9078441004345524,0.8964004928683073,0.0636859477766949,0.07503536548392886,0.029039610694626017,0.039121718804300265,0.017313747914357247,0.02424359577811197,0.013866598306809585,0.019326727831840973,0.8786889110021032,0.8681257619378595,0.8434541158651143,0.8412663869914141
82,2.0,10.0,1.0,0.8733601878678778,0.8807913334611552,0.07261422039339571,0.0864042067923243,0.03129123880910023,0.04149886097499089,0.02083868537200484,0.021258209370890846,0.012489954684813842,0.017143984437685944,0.8270623206914371,0.8601830741041128,0.802614344870483,0.8187376835621127
83,2.0,10.0,2.0,0.8930321069718616,0.9217405078336305,0.03282100200236426,0.03673732769900662,0.01776548890909968,0.019313066416245084,0.010803415549279105,0.015567368657479541,0.007597850958647179,0.01356960392696216,0.8821775894503601,0.9084554166288512,0.8340902653046767,0.8636860421503361
84,2.0,10.0,3.0,0.9056526873761185,0.883395636277138,0.04373081361296682,0.07107370766218946,0.015830525355628344,0.0371091651299702,0.007868254288065923,0.016196654397601318,0.00495570786088706,0.01265595743521919,0.8502742357929578,0.8620593323126238,0.8058485006720426,0.8077878898452484
85,2.0,10.0,4.0,0.9532018799269669,0.962252477900952,0.03446701240450478,0.03331158087298758,0.0221781366282503,0.020585540680356118,0.017693554774678155,0.012656422260946432,0.014316575968255307,0.008407996077949953,0.9154805609084746,0.9520219153315237,0.8767004563362946,0.9040880761207641
86,2.0,10.0,5.0,0.8465312970610067,0.8390077487173776,0.05069472494589977,0.05017750683014355,0.019974730912868388,0.02026418234327121,0.01229388068107351,0.013608241120472542,0.010645999175678877,0.008547747195400301,0.8320767891234546,0.8279389620213085,0.7830648762988726,0.7850094649790305
87,2.0,10.0,6.0,0.9485080557787468,0.9143340746892935,0.03654583186404747,0.050106279885800076,0.018892339723221685,0.0349253097213067,0.014487738289683971,0.018301687455720916,0.012030706980347361,0.012062447324717951,0.895947057930838,0.9024429831300127,0.8435329203503059,0.864943075596253
88,2.0,10.0,7.0,0.9230167060646706,0.9269207451720298,0.052118487148965276,0.06959488168006067,0.02618566069233408,0.03911623440239809,0.019483842752114455,0.024175487293625952,0.014045606212504502,0.018119505758272147,0.8805028192824182,0.9083826181774339,0.8391066936114413,0.8649321195733619
89,2.0,10.0,8.0,0.9270702374645504,0.8852423627088017,0.06442148850884388,0.08525386155174441,0.027982056001603306,0.05207901424912054,0.020696134507519393,0.02965765731216674,0.010795697630878287,0.023950792277321664,0.8845731268804007,0.8676897354361848,0.8477186702145598,0.8175969207303386
90,2.0,10.0,9.0,0.8917985820826793,0.9013213773543142,0.09302942881977438,0.1081802868570445,0.04815111927316673,0.05716772224133648,0.028801105587235032,0.04003681138680992,0.017795284859816185,0.027392562999921655,0.8564088826778946,0.8596819043292219,0.8159581580937898,0.8250169942809471
91,2.0,10.0,10.0,0.8924608224753882,0.8910029733465882,0.09813833221494539,0.10478471028463399,0.04507440776665961,0.05039923938366142,0.03368554397455181,0.03552363813496395,0.02431543874512654,0.025635559731277624,0.864863610931172,0.8658633535244693,0.8294484172979719,0.8328736244357064
92,2.0,10.0,11.0,0.8869836805379443,0.8916827206686903,0.09633997983799425,0.09463251124737293,0.045199721639102464,0.04232686049595036,0.03199118429557002,0.027727555005694793,0.02102909745198156,0.020996440585832943,0.8561870164439107,0.8634106836700854,0.8309916840336737,0.8166565705965736
93,2.0,10.0,12.0,0.9359319030785118,0.9417126760186745,0.03346358147653672,0.04945454161806162,0.018734485398448575,0.031114062454185687,0.011981940498543064,0.01938738540055729,0.0077311450384836,0.01606604030120229,0.9006061528654603,0.9252420762123665,0.8804933127912435,0.8879858295229357
94,3.0,11.0,1.0,0.8334016540274207,0.855281268811749,0.09570223684136736,0.11221142620124236,0.03408819598967727,0.04236109682698386,0.020035185374684072,0.028003556005046448,0.01347388003347616,0.024039566266876644,0.8100909195593711,0.8315204562845491,0.7901441417827688,0.784008330549745
95,3.0,11.0,3.0,0.9240841740119874,0.9167885896721197,0.06632776604860702,0.061151628973133754,0.03463971101854835,0.03181739884303347,0.02780748895462315,0.02309548281445739,0.02055566529288466,0.01704150782095093,0.9039143408642905,0.9015301434773992,0.8741709175586783,0.8642754542281086
96,3.0,11.0,5.0,0.853582127539281,0.8763123653952112,0.0019065372709714534,0.0035335878698823375,0.0016663219940813434,0.0029300564284375774,0.0016786230197927132,0.0020437483497310893,0.0020268607459779098,0.0023763244398185,0.8491696137583595,0.8752956058966448,0.7822609584628837,0.828105290301484
97,3.0,11.0,6.0,0.842113966098448,0.8797756729416354,0.07190088037885212,0.0863032454913144,0.02994816972543224,0.035455122663301974,0.016694833777773255,0.024772315850149607,0.012947037884281087,0.020835029555425155,0.8198357284298066,0.8586169439655427,0.8008453427713582,0.8344756574795498
98,3.0,11.0,7.0,0.8691384498337515,0.8323012087417183,0.0024239621108368414,0.002857305404219579,0.00160314387718552,0.002037113971564475,0.0009898341319307669,0.0029317230693068907,0.0008473462931419817,0.002742598815629993,0.8688162353480307,0.8310531685332749,0.8315135186027707,0.8006549262184501
99,3.0,11.0,8.0,0.8303714025821229,0.8361154015130892,0.04021515487903482,0.05133098526281965,0.013126286864278969,0.0202334543274707,0.008239274922324569,0.013940315006489623,0.006705905581659621,0.012175665891031695,0.820977204473071,0.8295028742293933,0.7995038063564119,0.8021913382596773
100,3.0,11.0,9.0,0.9015028687119404,0.8888201623021468,0.06095039586414086,0.097483455791884,0.024369416092036023,0.05425500974641517,0.017065455141292762,0.03700879709297045,0.014780827452017142,0.031041589899274413,0.8648411995974961,0.8700194357755222,0.838209083123985,0.8468299142734534
101,3.0,11.0,10.0,0.8991683029883263,0.8796874443220216,0.049279502368454464,0.07405713601562791,0.01944559553456715,0.04175261412114484,0.014171669806653853,0.025606605263269966,0.007382870795766827,0.021971602418025427,0.8722639051028862,0.8711124555784728,0.8460515429147226,0.8283326361774344
102,3.0,11.0,11.0,0.9277903608194241,0.9549629610962646,0.059091040299746656,0.05879012325428845,0.039446016071185586,0.034649371389392725,0.025242304143671124,0.026133033124189353,0.01790445449031619,0.017170770588018858,0.9028680603413841,0.9208511046214707,0.8675380488921784,0.8935769648768543
103,3.0,11.0,12.0,0.9777587064615401,0.9709364952831566,0.023684031023098795,0.025345090221877697,0.015407541354542476,0.017751168109296556,0.011620563499873171,0.013943190770798086,0.008136180532414272,0.011831393944980118,0.9607673013650784,0.9514540180172335,0.9240493283972557,0.9251887049525309
104,3.0,12.0,1.0,0.8173847792058948,0.8397319523780893,0.12883836721711273,0.15073025402743156,0.04781491762671064,0.05853643362165384,0.028633194604458456,0.0375810974054831,0.021506396626270963,0.029985220880009766,0.781364953457512,0.811114209043031,0.7508905739291678,0.7868805044791678
105,3.0,12.0,2.0,0.8120902950448989,0.8289486663577583,0.08727764680490835,0.06861931204535177,0.03185847733230007,0.018003976700002644,0.017901208242116606,0.011229252204213225,0.016498514211268134,0.009950254664873981,0.80328409012395,0.8082909501107554,0.7878415869948352,0.784921421258773
106,3.0,12.0,3.0,0.8242892027502733,0.8009321462543291,0.09616180644881811,0.08366147305535909,0.03028095384853824,0.02526493873607283,0.01789869201285832,0.013556881389287678,0.015578340026001669,0.010280586961427307,0.8082327673779732,0.7827726729252222,0.7854177194163792,0.7614761196449091
107,3.0,12.0,4.0,0.887369624175065,0.9062332796903304,0.0796934163407288,0.07935349841768202,0.03569228365215649,0.031541614586925615,0.021849751929403194,0.020350106329994677,0.016951211681417888,0.014388677449547416,0.8579775413650572,0.8780311187791385,0.8295383828739151,0.8538125372137317
108,3.0,12.0,5.0,0.8720221587059696,0.8586510167774566,0.10539842527422993,0.0996460446756593,0.04208748519653205,0.04021946073420235,0.025927559080319185,0.021529108933684427,0.018455239570252413,0.014309552120254754,0.833386384363882,0.828389968839885,0.7934810131995187,0.7904778173367877
109,3.0,12.0,6.0,0.8674080051844923,0.8377025642852809,0.09457523106709576,0.12026763751804803,0.03385588989216792,0.05749427824661146,0.025882559264643223,0.03631024099581959,0.018943574536220975,0.02962738170455337,0.8358311408659103,0.8247576870720519,0.8161348667679209,0.8005062931914382
110,3.0,12.0,7.0,0.978029432249,0.9775792782237696,0.025681621552537504,0.02527589654151874,0.01923653403760528,0.018945909602444466,0.015237183905108864,0.016201618971819265,0.010804172566291737,0.011352955833259237,0.965422442792577,0.9609028420808277,0.9337647387158774,0.9369948102463876
111,3.0,12.0,8.0,0.9327728620098856,0.9356859100436803,0.06980034837091353,0.06840645417609048,0.03981130308217962,0.03801225151821086,0.030262714722586903,0.025293096017936723,0.021940795749761488,0.018019573856544735,0.893582656891762,0.9133381623329011,0.8598765764153469,0.8789995520292226
112,3.0,12.0,9.0,0.946908336504821,0.9403949944611043,0.056275261878780736,0.05161215701125643,0.033865887748324,0.03146777748368246,0.026840352027863723,0.021939432773389278,0.020026774171583828,0.0153200620020284,0.9236696617258557,0.920674749178362,0.8920480338278702,0.886615226768543
113,3.0,12.0,10.0,0.8728735480985965,0.862086540211706,0.11312152347425819,0.136481851653949,0.04631101056413778,0.06500551941615118,0.035536468774087115,0.042982891178845684,0.02611344411433203,0.033370076014587635,0.8322082680965806,0.8474646005591682,0.8049254839222657,0.8216632627004756
114,3.0,12.0,11.0,0.8035055659363128,0.7914590255815099,0.10677916379612507,0.07582917945877754,0.03873614966693206,0.020252744078046225,0.01741387135652639,0.015311849816455503,0.016269241003859403,0.012417065050677856,0.7975454801067059,0.7557014241478819,0.7794652634664461,0.7334732046648105
115,3.0,12.0,12.0,0.873702685000902,0.8576831445211546,0.11519882536170845,0.11285061853901679,0.04762031031077174,0.04919718120656569,0.031190217919199625,0.03478754549228036,0.02562857684537523,0.027993965012887756,0.8508268979205698,0.8241982131994345,0.8318490513529482,0.8065751766499378
116,3.0,13.0,2.0,0.8505793740463823,0.8618906073338384,0.034103374527321595,0.018306670060571184,0.014501019281659255,0.003969178432372322,0.005763680508286129,0.0023049151764782394,0.00598063127511006,0.003987842814727305,0.8467973233805988,0.8440797876470612,0.8188826124526711,0.8015821777915657
117,3.0,13.0,3.0,0.936312903456796,0.9261780531374212,0.053431241977904165,0.053431241977904165,0.026434679048877197,0.027969816750921694,0.017261050841979042,0.01893274068984052,0.01277011824724772,0.013478224718326715,0.9153170988431398,0.8972560541790799,0.8729853606532214,0.8491784234234228
118,3.0,13.0,5.0,0.9142538135267949,0.9465188889374403,0.010047691544724291,0.010154131563075541,0.0059440512001478485,0.005535545630757754,0.004353077404828376,0.004851874378066778,0.004494252575556246,0.007120377923606203,0.9119364520867905,0.9414581275032434,0.8691593623886793,0.8849013009754634
119,3.0,13.0,6.0,0.8884415251747487,0.9270501017999999,0.059629564107416266,0.04753798097437967,0.03374547526166882,0.01904821902756293,0.02277339439325976,0.0156226132793984,0.019900500773078367,0.012749584366157585,0.8834840434264577,0.8996327511307858,0.8682949704048166,0.8730816418606078
120,3.0,13.0,8.0,0.9536825038917025,0.9517517603999573,0.05478443932565513,0.04753854860544715,0.03445073942000754,0.030318196989840507,0.025477383169024037,0.023707310732456133,0.017282539824598597,0.01791336853036052,0.9326387312327213,0.9220378442728694,0.9012740652452433,0.8805256257278118
121,3.0,13.0,9.0,0.9233800610453621,0.9511876933062565,0.004685102993058132,0.005898396140790796,0.002456568153524019,0.0030360201716448376,0.001648088928972058,0.0023695595025903238,0.0014721468582159503,0.003709799156933702,0.9198551627059728,0.9498634788713667,0.8738812810650924,0.8863222536474105
122,3.0,13.0,10.0,0.9247217948836066,0.9144066774727788,0.06632314451890498,0.061118919909466385,0.032130842654873426,0.029720972531572576,0.02444395803586019,0.01884521850286225,0.02079239020231327,0.015371828452839242,0.8988737885987956,0.8953602665446481,0.8775538490437391,0.8632855099983106
123,3.0,13.0,11.0,0.8646435901410858,0.8602277930150115,0.08845855217098864,0.08781463971453651,0.03398358220939057,0.034097210412581624,0.01898196606424518,0.021864848194613096,0.0136769262824048,0.018887433605523807,0.8406063030792783,0.8301107968237675,0.8240136101414115,0.7892906938082027
